,Date,Module,Hand,Time,Stroke,Key,Speed
746,2020-12-02,deck-the-halls_solo,right,1606951281.5976996,128,66,64
747,2020-12-02,deck-the-halls_solo,right,1606951281.8486996,144,62,50
748,2020-12-02,deck-the-halls_solo,right,1606951281.8486996,128,64,64
749,2020-12-02,deck-the-halls_solo,right,1606951282.3316996,144,61,46
750,2020-12-02,deck-the-halls_solo,right,1606951282.3466997,128,62,64
751,2020-12-02,deck-the-halls_solo,right,1606951282.9036996,144,62,55
752,2020-12-02,deck-the-halls_solo,right,1606951282.9366996,128,61,64
753,2020-12-02,deck-the-halls_solo,right,1606951284.4536996,144,64,39
754,2020-12-02,deck-the-halls_solo,right,1606951284.4696996,128,62,64
755,2020-12-02,deck-the-halls_solo,right,1606951284.9276996,128,64,64
756,2020-12-02,deck-the-halls_solo,right,1606951285.1496994,144,69,60
757,2020-12-02,deck-the-halls_solo,right,1606951285.8846993,144,67,66
758,2020-12-02,deck-the-halls_solo,right,1606951285.9436994,128,69,64
759,2020-12-02,deck-the-halls_solo,right,1606951286.1386993,144,66,55
760,2020-12-02,deck-the-halls_solo,right,1606951286.1686993,128,67,64
761,2020-12-02,deck-the-halls_solo,right,1606951286.6486993,144,64,48
762,2020-12-02,deck-the-halls_solo,right,1606951286.6916993,128,66,64
763,2020-12-02,deck-the-halls_solo,right,1606951287.1166992,128,64,64
764,2020-12-02,deck-the-halls_solo,right,1606951287.1216993,144,62,43
765,2020-12-02,deck-the-halls_solo,right,1606951287.6096992,144,64,49
766,2020-12-02,deck-the-halls_solo,right,1606951287.6306992,128,62,64
767,2020-12-02,deck-the-halls_solo,right,1606951288.0446992,144,66,46
768,2020-12-02,deck-the-halls_solo,right,1606951288.055699,128,64,64
769,2020-12-02,deck-the-halls_solo,right,1606951288.759699,144,62,47
770,2020-12-02,deck-the-halls_solo,right,1606951288.7716992,128,66,64
771,2020-12-02,deck-the-halls_solo,right,1606951289.2966993,144,64,57
772,2020-12-02,deck-the-halls_solo,right,1606951289.3166993,128,62,64
773,2020-12-02,deck-the-halls_solo,right,1606951289.4886992,144,66,43
774,2020-12-02,deck-the-halls_solo,right,1606951289.5056992,128,64,64
775,2020-12-02,deck-the-halls_solo,right,1606951289.7956991,144,67,49
776,2020-12-02,deck-the-halls_solo,right,1606951289.8346992,128,66,64
777,2020-12-02,deck-the-halls_solo,right,1606951290.0516992,128,67,64
778,2020-12-02,deck-the-halls_solo,right,1606951290.0516992,144,69,56
779,2020-12-02,deck-the-halls_solo,right,1606951290.595699,128,69,64
780,2020-12-02,deck-the-halls_solo,right,1606951292.172699,144,64,33
781,2020-12-02,deck-the-halls_solo,right,1606951292.281699,128,64,64
782,2020-12-02,deck-the-halls_solo,right,1606951292.295699,144,66,37
783,2020-12-02,deck-the-halls_solo,right,1606951292.5636988,144,67,52
784,2020-12-02,deck-the-halls_solo,right,1606951292.6126988,128,66,64
785,2020-12-02,deck-the-halls_solo,right,1606951292.831699,128,67,64
786,2020-12-02,deck-the-halls_solo,right,1606951292.843699,144,64,43
787,2020-12-02,deck-the-halls_solo,right,1606951293.080699,144,66,45
788,2020-12-02,deck-the-halls_solo,right,1606951293.096699,128,64,64
789,2020-12-02,deck-the-halls_solo,right,1606951295.190699,144,64,39
790,2020-12-02,deck-the-halls_solo,right,1606951295.220699,128,66,64
791,2020-12-02,deck-the-halls_solo,right,1606951295.479699,144,62,54
792,2020-12-02,deck-the-halls_solo,right,1606951295.491699,128,64,64
793,2020-12-02,deck-the-halls_solo,right,1606951295.974699,144,61,41
794,2020-12-02,deck-the-halls_solo,right,1606951295.984699,128,62,64
795,2020-12-02,deck-the-halls_solo,right,1606951296.523699,144,62,48
796,2020-12-02,deck-the-halls_solo,right,1606951296.6046991,128,61,64
797,2020-12-02,deck-the-halls_solo,right,1606951298.9626992,128,62,64
798,2020-12-02,deck-the-halls_solo,right,1606951299.4626992,144,64,54
799,2020-12-02,deck-the-halls_solo,right,1606951300.2176993,144,66,53
800,2020-12-02,deck-the-halls_solo,right,1606951300.2776992,128,64,64
801,2020-12-02,deck-the-halls_solo,right,1606951300.5236993,144,67,55
802,2020-12-02,deck-the-halls_solo,right,1606951300.5686994,128,66,64
803,2020-12-02,deck-the-halls_solo,right,1606951301.0206993,128,67,64
804,2020-12-02,deck-the-halls_solo,right,1606951301.0266993,144,64,48
805,2020-12-02,deck-the-halls_solo,right,1606951301.5126994,144,66,46
806,2020-12-02,deck-the-halls_solo,right,1606951301.5456994,128,64,64
807,2020-12-02,deck-the-halls_solo,right,1606951302.2636993,144,67,46
808,2020-12-02,deck-the-halls_solo,right,1606951302.3196993,128,66,64
809,2020-12-02,deck-the-halls_solo,right,1606951302.5556993,144,69,51
810,2020-12-02,deck-the-halls_solo,right,1606951302.5606995,128,67,64
811,2020-12-02,deck-the-halls_solo,right,1606951303.1496994,128,69,64
812,2020-12-02,deck-the-halls_solo,right,1606951303.7586994,144,64,55
813,2020-12-02,deck-the-halls_solo,right,1606951304.9946992,144,66,51
814,2020-12-02,deck-the-halls_solo,right,1606951305.0176992,128,64,64
815,2020-12-02,deck-the-halls_solo,right,1606951305.3426993,144,67,42
816,2020-12-02,deck-the-halls_solo,right,1606951305.3496993,128,66,64
817,2020-12-02,deck-the-halls_solo,right,1606951305.6046994,128,67,64
818,2020-12-02,deck-the-halls_solo,right,1606951305.6116993,144,69,54
819,2020-12-02,deck-the-halls_solo,right,1606951306.1736994,144,71,57
820,2020-12-02,deck-the-halls_solo,right,1606951306.1806993,128,69,64
821,2020-12-02,deck-the-halls_solo,right,1606951306.3946993,144,73,44
822,2020-12-02,deck-the-halls_solo,right,1606951306.4056993,128,71,64
823,2020-12-02,deck-the-halls_solo,right,1606951306.7236993,128,73,64
824,2020-12-02,deck-the-halls_solo,right,1606951306.7316992,144,74,64
825,2020-12-02,deck-the-halls_solo,right,1606951307.2676992,144,73,56
826,2020-12-02,deck-the-halls_solo,right,1606951307.3076992,128,74,64
827,2020-12-02,deck-the-halls_solo,right,1606951307.8186991,144,71,55
828,2020-12-02,deck-the-halls_solo,right,1606951307.8206992,128,73,64
829,2020-12-02,deck-the-halls_solo,right,1606951308.3766992,144,69,51
830,2020-12-02,deck-the-halls_solo,right,1606951308.4256992,128,71,64
831,2020-12-02,deck-the-halls_solo,right,1606951309.5856993,128,69,64
832,2020-12-02,deck-the-halls_solo,right,1606951309.7306993,144,69,46
833,2020-12-02,deck-the-halls_solo,right,1606951310.2736993,177,64,0
834,2020-12-02,deck-the-halls_solo,right,1606951310.4516993,128,69,64
835,2020-12-02,deck-the-halls_solo,right,1606951310.7206993,144,67,54
836,2020-12-02,deck-the-halls_solo,right,1606951311.0566993,144,66,56
837,2020-12-02,deck-the-halls_solo,right,1606951311.1276994,128,67,64
838,2020-12-02,deck-the-halls_solo,right,1606951311.6276994,128,66,64
839,2020-12-02,deck-the-halls_solo,right,1606951312.7656994,144,64,49
840,2020-12-02,deck-the-halls_solo,right,1606951313.2426994,128,64,64
841,2020-12-02,deck-the-halls_solo,right,1606951313.2586994,144,62,49
842,2020-12-02,deck-the-halls_solo,right,1606951313.7896993,144,64,48
843,2020-12-02,deck-the-halls_solo,right,1606951313.8216994,128,62,64
844,2020-12-02,deck-the-halls_solo,right,1606951314.3556993,144,66,41
845,2020-12-02,deck-the-halls_solo,right,1606951314.3826993,128,64,64
846,2020-12-02,deck-the-halls_solo,right,1606951314.9236991,144,62,57
847,2020-12-02,deck-the-halls_solo,right,1606951314.9586992,128,66,64
848,2020-12-02,deck-the-halls_solo,right,1606951315.6376991,144,64,56
849,2020-12-02,deck-the-halls_solo,right,1606951315.6506991,128,62,64
850,2020-12-02,deck-the-halls_solo,right,1606951315.8876991,144,66,43
851,2020-12-02,deck-the-halls_solo,right,1606951315.908699,128,64,64
852,2020-12-02,deck-the-halls_solo,right,1606951316.301699,144,67,46
853,2020-12-02,deck-the-halls_solo,right,1606951316.366699,128,66,64
854,2020-12-02,deck-the-halls_solo,right,1606951316.620699,128,67,64
855,2020-12-02,deck-the-halls_solo,right,1606951316.643699,144,64,41
856,2020-12-02,deck-the-halls_solo,right,1606951316.975699,144,66,51
857,2020-12-02,deck-the-halls_solo,right,1606951317.000699,128,64,64
858,2020-12-02,deck-the-halls_solo,right,1606951318.997699,128,66,64
859,2020-12-02,deck-the-halls_solo,right,1606951319.158699,144,67,51
860,2020-12-02,deck-the-halls_solo,right,1606951319.393699,128,67,64
861,2020-12-02,deck-the-halls_solo,right,1606951319.419699,144,64,53
862,2020-12-02,deck-the-halls_solo,right,1606951320.178699,128,64,64
863,2020-12-02,deck-the-halls_solo,right,1606951320.351699,144,64,24
864,2020-12-02,deck-the-halls_solo,right,1606951320.6396992,128,64,64
865,2020-12-02,deck-the-halls_solo,right,1606951320.7816992,144,64,48
866,2020-12-02,deck-the-halls_solo,right,1606951321.0406992,128,64,64
867,2020-12-02,deck-the-halls_solo,right,1606951321.4686992,144,64,53
868,2020-12-02,deck-the-halls_solo,right,1606951321.6936991,144,66,45
869,2020-12-02,deck-the-halls_solo,right,1606951321.6956992,128,64,64
870,2020-12-02,deck-the-halls_solo,right,1606951324.2186992,128,66,64
871,2020-12-02,deck-the-halls_solo,right,1606951324.2296991,144,62,27
872,2020-12-02,deck-the-halls_solo,right,1606951324.6656992,128,62,64
873,2020-12-02,deck-the-halls_solo,right,1606951324.9356992,144,64,47
874,2020-12-02,deck-the-halls_solo,right,1606951325.4296992,128,64,64
875,2020-12-02,deck-the-halls_solo,right,1606951325.4366992,144,62,46
876,2020-12-02,deck-the-halls_solo,right,1606951325.9466991,144,61,47
877,2020-12-02,deck-the-halls_solo,right,1606951325.9556992,128,62,64
878,2020-12-02,deck-the-halls_solo,right,1606951326.4806993,144,62,48
879,2020-12-02,deck-the-halls_solo,right,1606951326.4896994,128,61,64
880,2020-12-02,deck-the-halls_solo,right,1606951327.3856993,128,62,64
881,2020-12-02,deck-the-halls_solo,right,1606951327.4346993,144,64,71
882,2020-12-02,deck-the-halls_solo,right,1606951328.0726993,128,64,64
883,2020-12-02,deck-the-halls_solo,right,1606951328.2996993,144,69,67
884,2020-12-02,deck-the-halls_solo,right,1606951328.8176992,128,69,64
885,2020-12-02,deck-the-halls_solo,right,1606951329.4026992,177,64,0
886,2020-12-02,deck-the-halls_solo,right,1606951330.1186993,144,69,64
887,2020-12-02,deck-the-halls_solo,right,1606951330.7016993,144,67,64
888,2020-12-02,deck-the-halls_solo,right,1606951330.7266994,128,69,64
889,2020-12-02,deck-the-halls_solo,right,1606951330.9156992,144,66,58
890,2020-12-02,deck-the-halls_solo,right,1606951330.9406993,128,67,64
891,2020-12-02,deck-the-halls_solo,right,1606951331.3346994,144,64,53
892,2020-12-02,deck-the-halls_solo,right,1606951331.3806994,128,66,64
893,2020-12-02,deck-the-halls_solo,right,1606951331.7366993,128,64,64
894,2020-12-02,deck-the-halls_solo,right,1606951331.7426994,144,62,50
895,2020-12-02,deck-the-halls_solo,right,1606951332.1426995,144,64,50
896,2020-12-02,deck-the-halls_solo,right,1606951332.1456995,128,62,64
897,2020-12-02,deck-the-halls_solo,right,1606951332.5826995,144,66,53
898,2020-12-02,deck-the-halls_solo,right,1606951332.5946996,128,64,64
899,2020-12-02,deck-the-halls_solo,right,1606951333.2166996,144,62,46
900,2020-12-02,deck-the-halls_solo,right,1606951333.2486997,128,66,64
901,2020-12-02,deck-the-halls_solo,right,1606951334.1036997,144,64,53
902,2020-12-02,deck-the-halls_solo,right,1606951334.1286998,128,62,64
903,2020-12-02,deck-the-halls_solo,right,1606951334.1836998,128,64,64
904,2020-12-02,deck-the-halls_solo,right,1606951334.1927,144,66,44
905,2020-12-02,deck-the-halls_solo,right,1606951334.5047,144,67,51
906,2020-12-02,deck-the-halls_solo,right,1606951334.5237,128,66,64
907,2020-12-02,deck-the-halls_solo,right,1606951334.7727,144,64,47
908,2020-12-02,deck-the-halls_solo,right,1606951334.7737,128,67,64
909,2020-12-02,deck-the-halls_solo,right,1606951335.0027,144,66,56
910,2020-12-02,deck-the-halls_solo,right,1606951335.0207,128,64,64
911,2020-12-02,deck-the-halls_solo,right,1606951338.6187,144,64,48
912,2020-12-02,deck-the-halls_solo,right,1606951338.6267,128,66,64
913,2020-12-02,deck-the-halls_solo,right,1606951338.8327,144,62,51
914,2020-12-02,deck-the-halls_solo,right,1606951338.8447,128,64,64
915,2020-12-02,deck-the-halls_solo,right,1606951339.2797,144,61,42
916,2020-12-02,deck-the-halls_solo,right,1606951339.2797,128,62,64
917,2020-12-02,deck-the-halls_solo,right,1606951339.7457001,144,62,50
918,2020-12-02,deck-the-halls_solo,right,1606951339.7677002,128,61,64
919,2020-12-02,deck-the-halls_solo,right,1606951340.6737,144,64,78
920,2020-12-02,deck-the-halls_solo,right,1606951340.6827002,128,62,64
921,2020-12-02,deck-the-halls_solo,right,1606951341.2447002,128,64,64
922,2020-12-02,deck-the-halls_solo,right,1606951342.6277003,177,64,0
923,2020-12-02,deck-the-halls_solo,right,1606951343.1757004,144,69,77
924,2020-12-02,deck-the-halls_solo,right,1606951343.8397005,144,67,59
925,2020-12-02,deck-the-halls_solo,right,1606951343.8627005,128,69,64
926,2020-12-02,deck-the-halls_solo,right,1606951344.0597005,144,66,56
927,2020-12-02,deck-the-halls_solo,right,1606951344.0787005,128,67,64
928,2020-12-02,deck-the-halls_solo,right,1606951344.4897006,144,64,51
929,2020-12-02,deck-the-halls_solo,right,1606951344.5117006,128,66,64
930,2020-12-02,deck-the-halls_solo,right,1606951344.9297006,144,62,52
931,2020-12-02,deck-the-halls_solo,right,1606951344.9327006,128,64,64
932,2020-12-02,deck-the-halls_solo,right,1606951345.3177006,128,62,64
933,2020-12-02,deck-the-halls_solo,right,1606951345.3327007,144,64,45
934,2020-12-02,deck-the-halls_solo,right,1606951345.7547007,144,66,50
935,2020-12-02,deck-the-halls_solo,right,1606951345.7547007,128,64,64
936,2020-12-02,deck-the-halls_solo,right,1606951346.3537006,128,66,64
937,2020-12-02,deck-the-halls_solo,right,1606951346.3857007,144,62,45
938,2020-12-02,deck-the-halls_solo,right,1606951346.8927007,128,62,64
939,2020-12-02,deck-the-halls_solo,right,1606951346.9017007,144,64,49
940,2020-12-02,deck-the-halls_solo,right,1606951347.1257007,144,66,41
941,2020-12-02,deck-the-halls_solo,right,1606951347.1477008,128,64,64
942,2020-12-02,deck-the-halls_solo,right,1606951347.3767009,144,67,55
943,2020-12-02,deck-the-halls_solo,right,1606951347.391701,128,66,64
944,2020-12-02,deck-the-halls_solo,right,1606951347.605701,128,67,64
945,2020-12-02,deck-the-halls_solo,right,1606951347.620701,144,64,59
946,2020-12-02,deck-the-halls_solo,right,1606951347.877701,144,66,49
947,2020-12-02,deck-the-halls_solo,right,1606951347.884701,128,64,64
948,2020-12-02,deck-the-halls_solo,right,1606951348.525701,144,64,49
949,2020-12-02,deck-the-halls_solo,right,1606951348.5507011,128,66,64
950,2020-12-02,deck-the-halls_solo,right,1606951348.7907012,128,64,64
951,2020-12-02,deck-the-halls_solo,right,1606951348.807701,144,62,50
952,2020-12-02,deck-the-halls_solo,right,1606951349.223701,144,61,46
953,2020-12-02,deck-the-halls_solo,right,1606951349.245701,128,62,64
954,2020-12-02,deck-the-halls_solo,right,1606951349.7247012,144,62,57
955,2020-12-02,deck-the-halls_solo,right,1606951349.761701,128,61,64
956,2020-12-02,deck-the-halls_solo,right,1606951350.6877012,128,62,64
957,2020-12-02,deck-the-halls_solo,right,1606951350.7087011,144,69,53
958,2020-12-02,deck-the-halls_solo,right,1606951351.4737012,144,67,57
959,2020-12-02,deck-the-halls_solo,right,1606951351.4867013,128,69,64
960,2020-12-02,deck-the-halls_solo,right,1606951351.7127013,144,66,58
961,2020-12-02,deck-the-halls_solo,right,1606951351.7337012,128,67,64
962,2020-12-02,deck-the-halls_solo,right,1606951352.1917012,144,64,53
963,2020-12-02,deck-the-halls_solo,right,1606951352.212701,128,66,64
964,2020-12-02,deck-the-halls_solo,right,1606951352.614701,128,64,64
965,2020-12-02,deck-the-halls_solo,right,1606951352.637701,144,62,48
966,2020-12-02,deck-the-halls_solo,right,1606951353.102701,144,64,52
967,2020-12-02,deck-the-halls_solo,right,1606951353.118701,128,62,64
968,2020-12-02,deck-the-halls_solo,right,1606951353.602701,144,66,47
969,2020-12-02,deck-the-halls_solo,right,1606951353.618701,128,64,64
970,2020-12-02,deck-the-halls_solo,right,1606951354.133701,128,66,64
971,2020-12-02,deck-the-halls_solo,right,1606951354.133701,144,62,52
972,2020-12-02,deck-the-halls_solo,right,1606951355.134701,144,64,58
973,2020-12-02,deck-the-halls_solo,right,1606951355.144701,128,62,64
974,2020-12-02,deck-the-halls_solo,right,1606951355.376701,144,66,43
975,2020-12-02,deck-the-halls_solo,right,1606951355.3927011,128,64,64
976,2020-12-02,deck-the-halls_solo,right,1606951355.630701,144,67,54
977,2020-12-02,deck-the-halls_solo,right,1606951355.657701,128,66,64
978,2020-12-02,deck-the-halls_solo,right,1606951355.881701,144,64,54
979,2020-12-02,deck-the-halls_solo,right,1606951355.881701,128,67,64
980,2020-12-02,deck-the-halls_solo,right,1606951356.134701,144,66,49
981,2020-12-02,deck-the-halls_solo,right,1606951356.140701,128,64,64
982,2020-12-02,deck-the-halls_solo,right,1606951356.817701,144,64,53
983,2020-12-02,deck-the-halls_solo,right,1606951356.886701,128,66,64
984,2020-12-02,deck-the-halls_solo,right,1606951357.091701,128,64,64
985,2020-12-02,deck-the-halls_solo,right,1606951357.128701,144,62,49
986,2020-12-02,deck-the-halls_solo,right,1606951357.637701,144,61,44
987,2020-12-02,deck-the-halls_solo,right,1606951357.657701,128,62,64
988,2020-12-02,deck-the-halls_solo,right,1606951358.144701,144,62,61
989,2020-12-02,deck-the-halls_solo,right,1606951358.160701,128,61,64
990,2020-12-02,deck-the-halls_solo,right,1606951360.238701,128,62,64
991,2020-12-02,deck-the-halls_solo,right,1606951360.2967012,144,64,60
992,2020-12-02,deck-the-halls_solo,right,1606951361.0137012,144,66,44
993,2020-12-02,deck-the-halls_solo,right,1606951361.080701,128,64,64
994,2020-12-02,deck-the-halls_solo,right,1606951361.2737012,128,66,64
995,2020-12-02,deck-the-halls_solo,right,1606951361.314701,144,67,56
996,2020-12-02,deck-the-halls_solo,right,1606951362.291701,128,67,64
997,2020-12-02,deck-the-halls_solo,right,1606951362.293701,144,64,46
998,2020-12-02,deck-the-halls_solo,right,1606951362.852701,128,64,64
999,2020-12-02,deck-the-halls_solo,right,1606951362.857701,144,66,50
1000,2020-12-02,deck-the-halls_solo,right,1606951363.670701,144,67,58
1001,2020-12-02,deck-the-halls_solo,right,1606951363.701701,128,66,64
1002,2020-12-02,deck-the-halls_solo,right,1606951363.905701,144,69,63
1003,2020-12-02,deck-the-halls_solo,right,1606951363.907701,128,67,64
1004,2020-12-02,deck-the-halls_solo,right,1606951364.419701,144,64,53
1005,2020-12-02,deck-the-halls_solo,right,1606951364.427701,128,69,64
1006,2020-12-02,deck-the-halls_solo,right,1606951364.967701,144,66,53
1007,2020-12-02,deck-the-halls_solo,right,1606951365.0247009,128,64,64
1008,2020-12-02,deck-the-halls_solo,right,1606951365.796701,144,67,55
1009,2020-12-02,deck-the-halls_solo,right,1606951365.801701,128,66,64
1010,2020-12-02,deck-the-halls_solo,right,1606951366.995701,144,69,53
1011,2020-12-02,deck-the-halls_solo,right,1606951367.0237012,128,67,64
1012,2020-12-02,deck-the-halls_solo,right,1606951367.7937012,144,71,47
1013,2020-12-02,deck-the-halls_solo,right,1606951367.8517013,128,69,64
1014,2020-12-02,deck-the-halls_solo,right,1606951368.0677013,144,73,51
1015,2020-12-02,deck-the-halls_solo,right,1606951368.0947013,128,71,64
1016,2020-12-02,deck-the-halls_solo,right,1606951368.3467014,144,74,52
1017,2020-12-02,deck-the-halls_solo,right,1606951368.3617015,128,73,64
1018,2020-12-02,deck-the-halls_solo,right,1606951368.8987014,128,74,64
1019,2020-12-02,deck-the-halls_solo,right,1606951368.9027014,144,71,54
1020,2020-12-02,deck-the-halls_solo,right,1606951369.9827013,144,69,54
1021,2020-12-02,deck-the-halls_solo,right,1606951370.0137012,128,71,64
1022,2020-12-02,deck-the-halls_solo,right,1606951371.1877012,128,69,64
1023,2020-12-02,deck-the-halls_solo,right,1606951371.6047013,144,69,45
1024,2020-12-02,deck-the-halls_solo,right,1606951372.4967012,144,67,50
1025,2020-12-02,deck-the-halls_solo,right,1606951372.5387013,128,69,64
1026,2020-12-02,deck-the-halls_solo,right,1606951372.7687013,144,66,47
1027,2020-12-02,deck-the-halls_solo,right,1606951372.7977014,128,67,64
1028,2020-12-02,deck-the-halls_solo,right,1606951373.2877014,144,64,49
1029,2020-12-02,deck-the-halls_solo,right,1606951373.3197014,128,66,64
1030,2020-12-02,deck-the-halls_solo,right,1606951373.7567015,128,64,64
1031,2020-12-02,deck-the-halls_solo,right,1606951373.7877014,144,62,48
1032,2020-12-02,deck-the-halls_solo,right,1606951374.3547013,144,64,48
1033,2020-12-02,deck-the-halls_solo,right,1606951374.3547013,128,62,64
1034,2020-12-02,deck-the-halls_solo,right,1606951374.8687012,144,66,44
1035,2020-12-02,deck-the-halls_solo,right,1606951374.9147012,128,64,64
1036,2020-12-02,deck-the-halls_solo,right,1606951382.0197012,128,66,64
1037,2020-12-02,deck-the-halls_solo,right,1606951382.0207012,144,62,38
1038,2020-12-02,deck-the-halls_solo,right,1606951383.6357012,128,62,64
1039,2020-12-02,deck-the-halls_solo,right,1606951383.857701,144,71,70
1040,2020-12-02,deck-the-halls_solo,right,1606951384.041701,128,71,64
1041,2020-12-02,deck-the-halls_solo,right,1606951384.133701,144,71,62
1042,2020-12-02,deck-the-halls_solo,right,1606951384.291701,128,71,64
1043,2020-12-02,deck-the-halls_solo,right,1606951384.386701,144,71,50
1044,2020-12-02,deck-the-halls_solo,right,1606951384.5467012,128,71,64
1045,2020-12-02,deck-the-halls_solo,right,1606951384.6407013,144,71,55
1046,2020-12-02,deck-the-halls_solo,right,1606951384.8317013,128,71,64
1047,2020-12-02,deck-the-halls_solo,right,1606951384.9627013,144,69,29
1048,2020-12-02,deck-the-halls_solo,right,1606951385.0027013,144,67,23
1049,2020-12-02,deck-the-halls_solo,right,1606951385.0717013,128,67,64
1050,2020-12-02,deck-the-halls_solo,right,1606951385.9027014,144,67,47
1051,2020-12-02,deck-the-halls_solo,right,1606951385.9277015,128,69,64
1052,2020-12-02,deck-the-halls_solo,right,1606951386.2157016,144,66,46
1053,2020-12-02,deck-the-halls_solo,right,1606951386.2847016,128,67,64
1054,2020-12-02,deck-the-halls_solo,right,1606951386.8367016,144,64,42
1055,2020-12-02,deck-the-halls_solo,right,1606951386.9447017,128,66,64
1056,2020-12-02,deck-the-halls_solo,right,1606951387.4467018,144,62,52
1057,2020-12-02,deck-the-halls_solo,right,1606951387.4627018,128,64,64
1058,2020-12-02,deck-the-halls_solo,right,1606951388.6207018,128,62,64
1059,2020-12-02,deck-the-halls_solo,right,1606951389.4797018,177,64,0
1060,2020-12-02,deck-the-halls_solo,right,1606951391.7807019,144,69,43
1061,2020-12-02,deck-the-halls_solo,right,1606951392.9617019,144,67,54
1062,2020-12-02,deck-the-halls_solo,right,1606951392.977702,128,69,64
1063,2020-12-02,deck-the-halls_solo,right,1606951393.1957018,144,66,55
1064,2020-12-02,deck-the-halls_solo,right,1606951393.227702,128,67,64
1065,2020-12-02,deck-the-halls_solo,right,1606951393.727702,144,64,52
1066,2020-12-02,deck-the-halls_solo,right,1606951393.7747018,128,66,64
1067,2020-12-02,deck-the-halls_solo,right,1606951394.674702,128,64,64
1068,2020-12-02,deck-the-halls_solo,right,1606951394.6887019,144,62,39
1069,2020-12-02,deck-the-halls_solo,right,1606951395.4467018,144,64,41
1070,2020-12-02,deck-the-halls_solo,right,1606951395.4547017,128,62,64
1071,2020-12-02,deck-the-halls_solo,right,1606951396.0337017,144,66,45
1072,2020-12-02,deck-the-halls_solo,right,1606951396.0487018,128,64,64
1073,2020-12-02,deck-the-halls_solo,right,1606951396.6057017,144,62,46
1074,2020-12-02,deck-the-halls_solo,right,1606951396.6267016,128,66,64
1075,2020-12-02,deck-the-halls_solo,right,1606951397.9247017,128,62,64
1076,2020-12-02,deck-the-halls_solo,right,1606951397.9437017,144,64,44
1077,2020-12-02,deck-the-halls_solo,right,1606951398.1467018,144,66,40
1078,2020-12-02,deck-the-halls_solo,right,1606951398.1827018,128,64,64
1079,2020-12-02,deck-the-halls_solo,right,1606951398.3817017,144,67,47
1080,2020-12-02,deck-the-halls_solo,right,1606951398.3917017,128,66,64
1081,2020-12-02,deck-the-halls_solo,right,1606951398.6407018,144,64,54
1082,2020-12-02,deck-the-halls_solo,right,1606951398.6407018,128,67,64
1083,2020-12-02,deck-the-halls_solo,right,1606951398.8887017,144,66,44
1084,2020-12-02,deck-the-halls_solo,right,1606951398.8897016,128,64,64
1085,2020-12-02,deck-the-halls_solo,right,1606951399.7357016,144,64,49
1086,2020-12-02,deck-the-halls_solo,right,1606951399.7877016,128,66,64
1087,2020-12-02,deck-the-halls_solo,right,1606951400.0317016,128,64,64
1088,2020-12-02,deck-the-halls_solo,right,1606951400.0377016,144,62,49
1089,2020-12-02,deck-the-halls_solo,right,1606951400.5007017,144,61,39
1090,2020-12-02,deck-the-halls_solo,right,1606951400.5097017,128,62,64
1091,2020-12-02,deck-the-halls_solo,right,1606951401.0407016,144,62,50
1092,2020-12-02,deck-the-halls_solo,right,1606951401.0517015,128,61,64
1093,2020-12-02,deck-the-halls_solo,right,1606951402.0097015,144,69,64
1094,2020-12-02,deck-the-halls_solo,right,1606951402.0347016,128,62,64
1095,2020-12-02,deck-the-halls_solo,right,1606951402.7467015,128,69,64
1096,2020-12-02,deck-the-halls_solo,right,1606951402.7557015,144,67,52
1097,2020-12-02,deck-the-halls_solo,right,1606951402.9947016,144,66,53
1098,2020-12-02,deck-the-halls_solo,right,1606951402.9957016,128,67,64
1099,2020-12-02,deck-the-halls_solo,right,1606951403.5187016,144,64,38
1100,2020-12-02,deck-the-halls_solo,right,1606951403.5457015,128,66,64
1101,2020-12-02,deck-the-halls_solo,right,1606951404.0197015,128,64,64
1102,2020-12-02,deck-the-halls_solo,right,1606951404.0377014,144,62,43
1103,2020-12-02,deck-the-halls_solo,right,1606951404.5447013,144,66,38
1104,2020-12-02,deck-the-halls_solo,right,1606951404.5817013,128,62,64
1105,2020-12-02,deck-the-halls_solo,right,1606951405.2187014,128,66,64
1106,2020-12-02,deck-the-halls_solo,right,1606951405.2457013,144,62,43
1107,2020-12-02,deck-the-halls_solo,right,1606951405.6117013,128,62,64
1108,2020-12-02,deck-the-halls_solo,right,1606951405.6197011,144,64,50
1109,2020-12-02,deck-the-halls_solo,right,1606951406.0437012,128,64,64
1110,2020-12-02,deck-the-halls_solo,right,1606951406.0467012,144,66,41
1111,2020-12-02,deck-the-halls_solo,right,1606951406.4227011,144,64,48
1112,2020-12-02,deck-the-halls_solo,right,1606951406.449701,128,66,64
1113,2020-12-02,deck-the-halls_solo,right,1606951407.1427011,128,64,64
1114,2020-12-02,deck-the-halls_solo,right,1606951407.5627012,144,66,46
1115,2020-12-02,deck-the-halls_solo,right,1606951407.7817013,144,62,47
1116,2020-12-02,deck-the-halls_solo,right,1606951407.7967014,128,66,64
1117,2020-12-02,deck-the-halls_solo,right,1606951408.9517014,128,62,64
1118,2020-12-02,deck-the-halls_solo,right,1606951409.0037014,144,64,70
1119,2020-12-02,deck-the-halls_solo,right,1606951409.1757014,144,66,42
1120,2020-12-02,deck-the-halls_solo,right,1606951409.1947014,128,64,64
1121,2020-12-02,deck-the-halls_solo,right,1606951409.4357014,144,67,52
1122,2020-12-02,deck-the-halls_solo,right,1606951409.4667013,128,66,64
